antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
frozenset({'vs_str_error'}),frozenset({'is_sorted_True'}),1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.0,1.0,0.0
frozenset({'vs_str_error'}),frozenset({'weigth_of_list_we'}),1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.0,1.0,0.0
frozenset({'weigth_of_list_we'}),"frozenset({'is_sorted_True', 'vs_str_error', 'has_zeros_True', 'more_positive_or_negative_e'})",0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,1.5,0.1111111111111111,1.3333333333333335,0.9999999999999999
frozenset({'weigth_of_list_we'}),"frozenset({'vs_str_error', 'has_zeros_True', 'more_positive_or_negative_e'})",0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,1.5,0.1111111111111111,1.3333333333333335,0.9999999999999999
frozenset({'is_sorted_True'}),"frozenset({'vs_str_error', 'more_positive_or_negative_e'})",0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,1.5,0.1111111111111111,1.3333333333333335,0.9999999999999999
"frozenset({'vs_str_error', 'is_sorted_True'})","frozenset({'more_positive_or_negative_e', 'weigth_of_list_we'})",0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,1.5,0.1111111111111111,1.3333333333333335,0.9999999999999999
"frozenset({'vs_str_error', 'is_sorted_True'})",frozenset({'more_positive_or_negative_e'}),0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,1.5,0.1111111111111111,1.3333333333333335,0.9999999999999999
"frozenset({'vs_str_error', 'weigth_of_list_we'})","frozenset({'is_sorted_True', 'more_positive_or_negative_e'})",0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,1.5,0.1111111111111111,1.3333333333333335,0.9999999999999999
frozenset({'is_sorted_True'}),"frozenset({'vs_str_error', 'more_positive_or_negative_n'})",0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,1.5,0.1111111111111111,1.3333333333333335,0.9999999999999999
frozenset({'weigth_of_list_we'}),"frozenset({'vs_str_error', 'has_zeros_True'})",0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,1.5,0.1111111111111111,1.3333333333333335,0.9999999999999999
