antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
['has_zeros_True'],['vs_str_Violate'],0.38181818181818183,0.2909090909090909,0.12727272727272726,0.33333333333333326,1.145833333333333,0.016198347107438005,1.0636363636363635,0.20588235294117632
['has_duplicates_True'],['vs_str_Violate'],0.4,0.2909090909090909,0.12727272727272726,0.3181818181818181,1.0937499999999998,0.010909090909090896,1.04,0.1428571428571427
['more_positive_or_negative_n'],['vs_str_Violate'],0.34545454545454546,0.2909090909090909,0.12727272727272726,0.3684210526315789,1.2664473684210527,0.026776859504132222,1.1227272727272728,0.3214285714285714
['weigth_of_list_wn'],['vs_str_Violate'],0.5272727272727272,0.2909090909090909,0.2909090909090909,0.5517241379310345,1.896551724137931,0.1375206611570248,1.5818181818181818,1.0
