antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
['weigth_of_list_wp'],['vs_str_Violate'],0.4444444444444444,0.4583333333333333,0.20833333333333334,0.46875000000000006,1.022727272727273,0.00462962962962965,1.019607843137255,0.040000000000000174
['weigth_of_list_wn'],['vs_str_Violate'],0.4027777777777778,0.4583333333333333,0.19444444444444445,0.48275862068965514,1.0532915360501567,0.009837962962962965,1.0472222222222223,0.08471760797342194
['has_duplicates_True'],['vs_str_Violate'],0.3888888888888889,0.4583333333333333,0.20833333333333334,0.5357142857142857,1.1688311688311688,0.030092592592592615,1.1666666666666667,0.23636363636363653
['has_zeros_True'],['vs_str_Violate'],0.3611111111111111,0.4583333333333333,0.18055555555555555,0.5,1.090909090909091,0.015046296296296308,1.0833333333333335,0.13043478260869576
['more_positive_or_negative_n'],['vs_str_Violate'],0.3472222222222222,0.4583333333333333,0.16666666666666666,0.48,1.0472727272727274,0.00752314814814814,1.0416666666666667,0.06914893617021269
['more_positive_or_negative_e'],['vs_str_Violate'],0.3194444444444444,0.4583333333333333,0.125,0.391304347826087,0.8537549407114625,-0.021412037037037007,0.8898809523809524,-0.20108695652173889
['more_positive_or_negative_p'],['vs_str_Violate'],0.3194444444444444,0.4583333333333333,0.16666666666666666,0.5217391304347826,1.1383399209486167,0.02025462962962965,1.1325757575757578,0.17857142857142874
