antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"frozenset({'has_zeros', 'weigth_of_list_wn'})",frozenset({'vs_str_error'}),0.16666666666666666,1.0,0.16666666666666666,1.0,1.0,0.0,inf,0.0
"frozenset({'weigth_of_list_wp', 'more_positive_or_negative_p'})",frozenset({'vs_str_error'}),0.16666666666666666,1.0,0.16666666666666666,1.0,1.0,0.0,inf,0.0
"frozenset({'weigth_of_list_wn', 'has_duplicates'})",frozenset({'vs_str_error'}),0.16666666666666666,1.0,0.16666666666666666,1.0,1.0,0.0,inf,0.0
"frozenset({'weigth_of_list_wp', 'has_duplicates'})",frozenset({'vs_str_error'}),0.16666666666666666,1.0,0.16666666666666666,1.0,1.0,0.0,inf,0.0
"frozenset({'weigth_of_list_wn', 'more_positive_or_negative_n'})",frozenset({'vs_str_error'}),0.16666666666666666,1.0,0.16666666666666666,1.0,1.0,0.0,inf,0.0
"frozenset({'has_zeros', 'has_duplicates'})",frozenset({'vs_str_error'}),0.14285714285714285,1.0,0.14285714285714285,1.0,1.0,0.0,inf,0.0
"frozenset({'weigth_of_list_wp', 'more_positive_or_negative_e'})",frozenset({'vs_str_error'}),0.14285714285714285,1.0,0.14285714285714285,1.0,1.0,0.0,inf,0.0
"frozenset({'weigth_of_list_wp', 'is_sorted'})",frozenset({'vs_str_error'}),0.14285714285714285,1.0,0.14285714285714285,1.0,1.0,0.0,inf,0.0
"frozenset({'more_positive_or_negative_e', 'has_zeros'})",frozenset({'vs_str_error'}),0.14285714285714285,1.0,0.14285714285714285,1.0,1.0,0.0,inf,0.0
"frozenset({'has_duplicates', 'more_positive_or_negative_n'})",frozenset({'vs_str_error'}),0.14285714285714285,1.0,0.14285714285714285,1.0,1.0,0.0,inf,0.0
"frozenset({'more_positive_or_negative_p', 'has_duplicates'})",frozenset({'vs_str_error'}),0.14285714285714285,1.0,0.14285714285714285,1.0,1.0,0.0,inf,0.0
"frozenset({'more_positive_or_negative_e', 'weigth_of_list_wn'})",frozenset({'vs_str_error'}),0.11904761904761904,1.0,0.11904761904761904,1.0,1.0,0.0,inf,0.0
"frozenset({'is_sorted', 'more_positive_or_negative_n'})",frozenset({'vs_str_error'}),0.11904761904761904,1.0,0.11904761904761904,1.0,1.0,0.0,inf,0.0
"frozenset({'more_positive_or_negative_e', 'is_sorted'})",frozenset({'vs_str_error'}),0.11904761904761904,1.0,0.11904761904761904,1.0,1.0,0.0,inf,0.0
"frozenset({'weigth_of_list_wp', 'more_positive_or_negative_n'})",frozenset({'vs_str_error'}),0.11904761904761904,1.0,0.11904761904761904,1.0,1.0,0.0,inf,0.0
"frozenset({'has_zeros', 'more_positive_or_negative_n'})",frozenset({'vs_str_error'}),0.11904761904761904,1.0,0.11904761904761904,1.0,1.0,0.0,inf,0.0
"frozenset({'has_zeros', 'more_positive_or_negative_p'})",frozenset({'vs_str_error'}),0.11904761904761904,1.0,0.11904761904761904,1.0,1.0,0.0,inf,0.0
