antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"frozenset({'weigth_of_list_we', 'vs_str_error'})","frozenset({'more_positive_or_negative_e', 'has_zeros_True', 'is_sorted_True'})",1.0,0.5,0.5,0.5,1.0,0.0,1.0,0.0
frozenset({'weigth_of_list_we'}),"frozenset({'vs_str_error', 'more_positive_or_negative_e', 'has_zeros_True', 'is_sorted_True'})",1.0,0.5,0.5,0.5,1.0,0.0,1.0,0.0
frozenset({'vs_str_error'}),"frozenset({'has_zeros_True', 'is_sorted_True'})",1.0,0.5,0.5,0.5,1.0,0.0,1.0,0.0
frozenset({'vs_str_error'}),"frozenset({'weigth_of_list_we', 'more_positive_or_negative_e', 'has_zeros_True', 'is_sorted_True'})",1.0,0.5,0.5,0.5,1.0,0.0,1.0,0.0
frozenset({'vs_str_error'}),frozenset({'weigth_of_list_we'}),1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
frozenset({'vs_str_error'}),frozenset({'isEmpty_True'}),1.0,0.5,0.5,0.5,1.0,0.0,1.0,0.0
frozenset({'vs_str_error'}),frozenset({'more_positive_or_negative_e'}),1.0,0.5,0.5,0.5,1.0,0.0,1.0,0.0
frozenset({'weigth_of_list_we'}),"frozenset({'vs_str_error', 'isEmpty_True'})",1.0,0.5,0.5,0.5,1.0,0.0,1.0,0.0
frozenset({'weigth_of_list_we'}),frozenset({'vs_str_error'}),1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
frozenset({'vs_str_error'}),frozenset({'is_sorted_True'}),1.0,0.5,0.5,0.5,1.0,0.0,1.0,0.0
frozenset({'vs_str_error'}),frozenset({'has_zeros_True'}),1.0,0.5,0.5,0.5,1.0,0.0,1.0,0.0
"frozenset({'weigth_of_list_we', 'vs_str_error'})",frozenset({'isEmpty_True'}),1.0,0.5,0.5,0.5,1.0,0.0,1.0,0.0
frozenset({'vs_str_error'}),"frozenset({'weigth_of_list_we', 'isEmpty_True'})",1.0,0.5,0.5,0.5,1.0,0.0,1.0,0.0
"frozenset({'weigth_of_list_we', 'more_positive_or_negative_e'})","frozenset({'vs_str_error', 'has_zeros_True'})",0.5,0.5,0.5,1.0,2.0,0.25,inf,1.0
"frozenset({'vs_str_error', 'has_zeros_True'})","frozenset({'weigth_of_list_we', 'more_positive_or_negative_e'})",0.5,0.5,0.5,1.0,2.0,0.25,inf,1.0
"frozenset({'vs_str_error', 'more_positive_or_negative_e'})","frozenset({'weigth_of_list_we', 'has_zeros_True'})",0.5,0.5,0.5,1.0,2.0,0.25,inf,1.0
"frozenset({'more_positive_or_negative_e', 'has_zeros_True'})","frozenset({'weigth_of_list_we', 'vs_str_error'})",0.5,1.0,0.5,1.0,1.0,0.0,inf,0.0
frozenset({'has_zeros_True'}),"frozenset({'weigth_of_list_we', 'vs_str_error', 'more_positive_or_negative_e'})",0.5,0.5,0.5,1.0,2.0,0.25,inf,1.0
frozenset({'more_positive_or_negative_e'}),"frozenset({'weigth_of_list_we', 'vs_str_error', 'has_zeros_True'})",0.5,0.5,0.5,1.0,2.0,0.25,inf,1.0
"frozenset({'weigth_of_list_we', 'vs_str_error', 'more_positive_or_negative_e'})",frozenset({'is_sorted_True'}),0.5,0.5,0.5,1.0,2.0,0.25,inf,1.0
"frozenset({'weigth_of_list_we', 'vs_str_error', 'is_sorted_True'})",frozenset({'more_positive_or_negative_e'}),0.5,0.5,0.5,1.0,2.0,0.25,inf,1.0
"frozenset({'weigth_of_list_we', 'more_positive_or_negative_e', 'is_sorted_True'})",frozenset({'vs_str_error'}),0.5,1.0,0.5,1.0,1.0,0.0,inf,0.0
"frozenset({'weigth_of_list_we', 'has_zeros_True'})","frozenset({'vs_str_error', 'more_positive_or_negative_e'})",0.5,0.5,0.5,1.0,2.0,0.25,inf,1.0
"frozenset({'weigth_of_list_we', 'vs_str_error', 'more_positive_or_negative_e'})",frozenset({'has_zeros_True'}),0.5,0.5,0.5,1.0,2.0,0.25,inf,1.0
"frozenset({'vs_str_error', 'has_zeros_True', 'more_positive_or_negative_e'})",frozenset({'weigth_of_list_we'}),0.5,1.0,0.5,1.0,1.0,0.0,inf,0.0
"frozenset({'weigth_of_list_we', 'is_sorted_True'})","frozenset({'vs_str_error', 'has_zeros_True'})",0.5,0.5,0.5,1.0,2.0,0.25,inf,1.0
frozenset({'is_sorted_True'}),"frozenset({'vs_str_error', 'has_zeros_True', 'more_positive_or_negative_e'})",0.5,0.5,0.5,1.0,2.0,0.25,inf,1.0
"frozenset({'weigth_of_list_we', 'vs_str_error', 'has_zeros_True'})",frozenset({'is_sorted_True'}),0.5,0.5,0.5,1.0,2.0,0.25,inf,1.0
"frozenset({'weigth_of_list_we', 'vs_str_error', 'is_sorted_True'})",frozenset({'has_zeros_True'}),0.5,0.5,0.5,1.0,2.0,0.25,inf,1.0
"frozenset({'weigth_of_list_we', 'has_zeros_True', 'is_sorted_True'})",frozenset({'vs_str_error'}),0.5,1.0,0.5,1.0,1.0,0.0,inf,0.0
"frozenset({'vs_str_error', 'has_zeros_True', 'is_sorted_True'})",frozenset({'weigth_of_list_we'}),0.5,1.0,0.5,1.0,1.0,0.0,inf,0.0
"frozenset({'weigth_of_list_we', 'has_zeros_True'})","frozenset({'vs_str_error', 'is_sorted_True'})",0.5,0.5,0.5,1.0,2.0,0.25,inf,1.0
"frozenset({'vs_str_error', 'has_zeros_True'})","frozenset({'weigth_of_list_we', 'is_sorted_True'})",0.5,0.5,0.5,1.0,2.0,0.25,inf,1.0
"frozenset({'weigth_of_list_we', 'more_positive_or_negative_e', 'has_zeros_True'})",frozenset({'vs_str_error'}),0.5,1.0,0.5,1.0,1.0,0.0,inf,0.0
"frozenset({'vs_str_error', 'is_sorted_True'})","frozenset({'weigth_of_list_we', 'has_zeros_True'})",0.5,0.5,0.5,1.0,2.0,0.25,inf,1.0
"frozenset({'has_zeros_True', 'is_sorted_True'})","frozenset({'weigth_of_list_we', 'vs_str_error'})",0.5,1.0,0.5,1.0,1.0,0.0,inf,0.0
frozenset({'has_zeros_True'}),frozenset({'vs_str_error'}),0.5,1.0,0.5,1.0,1.0,0.0,inf,0.0
frozenset({'has_zeros_True'}),"frozenset({'weigth_of_list_we', 'vs_str_error', 'is_sorted_True'})",0.5,0.5,0.5,1.0,2.0,0.25,inf,1.0
frozenset({'is_sorted_True'}),"frozenset({'weigth_of_list_we', 'vs_str_error', 'has_zeros_True'})",0.5,0.5,0.5,1.0,2.0,0.25,inf,1.0
"frozenset({'weigth_of_list_we', 'vs_str_error', 'has_zeros_True'})",frozenset({'more_positive_or_negative_e'}),0.5,0.5,0.5,1.0,2.0,0.25,inf,1.0
"frozenset({'vs_str_error', 'more_positive_or_negative_e', 'is_sorted_True'})",frozenset({'weigth_of_list_we'}),0.5,1.0,0.5,1.0,1.0,0.0,inf,0.0
"frozenset({'vs_str_error', 'more_positive_or_negative_e'})","frozenset({'weigth_of_list_we', 'is_sorted_True'})",0.5,0.5,0.5,1.0,2.0,0.25,inf,1.0
"frozenset({'weigth_of_list_we', 'more_positive_or_negative_e'})","frozenset({'vs_str_error', 'is_sorted_True'})",0.5,0.5,0.5,1.0,2.0,0.25,inf,1.0
"frozenset({'more_positive_or_negative_e', 'has_zeros_True'})","frozenset({'weigth_of_list_we', 'vs_str_error', 'is_sorted_True'})",0.5,0.5,0.5,1.0,2.0,0.25,inf,1.0
"frozenset({'vs_str_error', 'more_positive_or_negative_e', 'has_zeros_True'})","frozenset({'weigth_of_list_we', 'is_sorted_True'})",0.5,0.5,0.5,1.0,2.0,0.25,inf,1.0
"frozenset({'weigth_of_list_we', 'more_positive_or_negative_e', 'vs_str_error'})","frozenset({'has_zeros_True', 'is_sorted_True'})",0.5,0.5,0.5,1.0,2.0,0.25,inf,1.0
"frozenset({'weigth_of_list_we', 'vs_str_error', 'has_zeros_True'})","frozenset({'more_positive_or_negative_e', 'is_sorted_True'})",0.5,0.5,0.5,1.0,2.0,0.25,inf,1.0
"frozenset({'more_positive_or_negative_e', 'is_sorted_True'})","frozenset({'weigth_of_list_we', 'vs_str_error', 'has_zeros_True'})",0.5,0.5,0.5,1.0,2.0,0.25,inf,1.0
"frozenset({'has_zeros_True', 'is_sorted_True'})","frozenset({'weigth_of_list_we', 'more_positive_or_negative_e', 'vs_str_error'})",0.5,0.5,0.5,1.0,2.0,0.25,inf,1.0
"frozenset({'weigth_of_list_we', 'is_sorted_True'})","frozenset({'vs_str_error', 'more_positive_or_negative_e', 'has_zeros_True'})",0.5,0.5,0.5,1.0,2.0,0.25,inf,1.0
"frozenset({'vs_str_error', 'is_sorted_True'})","frozenset({'weigth_of_list_we', 'more_positive_or_negative_e', 'has_zeros_True'})",0.5,0.5,0.5,1.0,2.0,0.25,inf,1.0
"frozenset({'weigth_of_list_we', 'more_positive_or_negative_e'})","frozenset({'vs_str_error', 'has_zeros_True', 'is_sorted_True'})",0.5,0.5,0.5,1.0,2.0,0.25,inf,1.0
"frozenset({'weigth_of_list_we', 'is_sorted_True'})","frozenset({'vs_str_error', 'more_positive_or_negative_e'})",0.5,0.5,0.5,1.0,2.0,0.25,inf,1.0
"frozenset({'vs_str_error', 'more_positive_or_negative_e'})","frozenset({'weigth_of_list_we', 'has_zeros_True', 'is_sorted_True'})",0.5,0.5,0.5,1.0,2.0,0.25,inf,1.0
"frozenset({'weigth_of_list_we', 'has_zeros_True'})","frozenset({'vs_str_error', 'more_positive_or_negative_e', 'is_sorted_True'})",0.5,0.5,0.5,1.0,2.0,0.25,inf,1.0
"frozenset({'vs_str_error', 'has_zeros_True'})","frozenset({'weigth_of_list_we', 'more_positive_or_negative_e', 'is_sorted_True'})",0.5,0.5,0.5,1.0,2.0,0.25,inf,1.0
frozenset({'isEmpty_True'}),frozenset({'vs_str_error'}),0.5,1.0,0.5,1.0,1.0,0.0,inf,0.0
frozenset({'is_sorted_True'}),"frozenset({'weigth_of_list_we', 'more_positive_or_negative_e', 'has_zeros_True', 'vs_str_error'})",0.5,0.5,0.5,1.0,2.0,0.25,inf,1.0
frozenset({'more_positive_or_negative_e'}),"frozenset({'weigth_of_list_we', 'vs_str_error', 'has_zeros_True', 'is_sorted_True'})",0.5,0.5,0.5,1.0,2.0,0.25,inf,1.0
frozenset({'has_zeros_True'}),"frozenset({'weigth_of_list_we', 'more_positive_or_negative_e', 'vs_str_error', 'is_sorted_True'})",0.5,0.5,0.5,1.0,2.0,0.25,inf,1.0
"frozenset({'weigth_of_list_we', 'more_positive_or_negative_e', 'has_zeros_True'})","frozenset({'vs_str_error', 'is_sorted_True'})",0.5,0.5,0.5,1.0,2.0,0.25,inf,1.0
"frozenset({'weigth_of_list_we', 'vs_str_error', 'is_sorted_True'})","frozenset({'more_positive_or_negative_e', 'has_zeros_True'})",0.5,0.5,0.5,1.0,2.0,0.25,inf,1.0
"frozenset({'vs_str_error', 'has_zeros_True', 'is_sorted_True'})","frozenset({'weigth_of_list_we', 'more_positive_or_negative_e'})",0.5,0.5,0.5,1.0,2.0,0.25,inf,1.0
"frozenset({'weigth_of_list_we', 'has_zeros_True', 'is_sorted_True'})","frozenset({'vs_str_error', 'more_positive_or_negative_e'})",0.5,0.5,0.5,1.0,2.0,0.25,inf,1.0
frozenset({'has_zeros_True'}),"frozenset({'vs_str_error', 'more_positive_or_negative_e', 'is_sorted_True'})",0.5,0.5,0.5,1.0,2.0,0.25,inf,1.0
"frozenset({'vs_str_error', 'is_sorted_True'})","frozenset({'weigth_of_list_we', 'more_positive_or_negative_e'})",0.5,0.5,0.5,1.0,2.0,0.25,inf,1.0
"frozenset({'more_positive_or_negative_e', 'is_sorted_True'})","frozenset({'weigth_of_list_we', 'vs_str_error'})",0.5,1.0,0.5,1.0,1.0,0.0,inf,0.0
frozenset({'more_positive_or_negative_e'}),"frozenset({'weigth_of_list_we', 'vs_str_error', 'is_sorted_True'})",0.5,0.5,0.5,1.0,2.0,0.25,inf,1.0
frozenset({'is_sorted_True'}),"frozenset({'weigth_of_list_we', 'vs_str_error', 'more_positive_or_negative_e'})",0.5,0.5,0.5,1.0,2.0,0.25,inf,1.0
"frozenset({'weigth_of_list_we', 'more_positive_or_negative_e', 'has_zeros_True', 'is_sorted_True'})",frozenset({'vs_str_error'}),0.5,1.0,0.5,1.0,1.0,0.0,inf,0.0
"frozenset({'vs_str_error', 'more_positive_or_negative_e', 'has_zeros_True', 'is_sorted_True'})",frozenset({'weigth_of_list_we'}),0.5,1.0,0.5,1.0,1.0,0.0,inf,0.0
"frozenset({'weigth_of_list_we', 'more_positive_or_negative_e', 'vs_str_error', 'is_sorted_True'})",frozenset({'has_zeros_True'}),0.5,0.5,0.5,1.0,2.0,0.25,inf,1.0
"frozenset({'weigth_of_list_we', 'vs_str_error', 'has_zeros_True', 'is_sorted_True'})",frozenset({'more_positive_or_negative_e'}),0.5,0.5,0.5,1.0,2.0,0.25,inf,1.0
"frozenset({'weigth_of_list_we', 'more_positive_or_negative_e', 'has_zeros_True', 'vs_str_error'})",frozenset({'is_sorted_True'}),0.5,0.5,0.5,1.0,2.0,0.25,inf,1.0
"frozenset({'more_positive_or_negative_e', 'has_zeros_True', 'is_sorted_True'})","frozenset({'weigth_of_list_we', 'vs_str_error'})",0.5,1.0,0.5,1.0,1.0,0.0,inf,0.0
"frozenset({'weigth_of_list_we', 'more_positive_or_negative_e', 'is_sorted_True'})","frozenset({'vs_str_error', 'has_zeros_True'})",0.5,0.5,0.5,1.0,2.0,0.25,inf,1.0
"frozenset({'vs_str_error', 'more_positive_or_negative_e', 'is_sorted_True'})","frozenset({'weigth_of_list_we', 'has_zeros_True'})",0.5,0.5,0.5,1.0,2.0,0.25,inf,1.0
frozenset({'more_positive_or_negative_e'}),"frozenset({'vs_str_error', 'has_zeros_True', 'is_sorted_True'})",0.5,0.5,0.5,1.0,2.0,0.25,inf,1.0
"frozenset({'vs_str_error', 'is_sorted_True'})","frozenset({'more_positive_or_negative_e', 'has_zeros_True'})",0.5,0.5,0.5,1.0,2.0,0.25,inf,1.0
"frozenset({'vs_str_error', 'has_zeros_True'})",frozenset({'more_positive_or_negative_e'}),0.5,0.5,0.5,1.0,2.0,0.25,inf,1.0
"frozenset({'vs_str_error', 'more_positive_or_negative_e'})",frozenset({'has_zeros_True'}),0.5,0.5,0.5,1.0,2.0,0.25,inf,1.0
"frozenset({'more_positive_or_negative_e', 'has_zeros_True'})",frozenset({'vs_str_error'}),0.5,1.0,0.5,1.0,1.0,0.0,inf,0.0
"frozenset({'vs_str_error', 'isEmpty_True'})",frozenset({'weigth_of_list_we'}),0.5,1.0,0.5,1.0,1.0,0.0,inf,0.0
frozenset({'has_zeros_True'}),"frozenset({'vs_str_error', 'more_positive_or_negative_e'})",0.5,0.5,0.5,1.0,2.0,0.25,inf,1.0
frozenset({'more_positive_or_negative_e'}),"frozenset({'vs_str_error', 'has_zeros_True'})",0.5,0.5,0.5,1.0,2.0,0.25,inf,1.0
"frozenset({'weigth_of_list_we', 'isEmpty_True'})",frozenset({'vs_str_error'}),0.5,1.0,0.5,1.0,1.0,0.0,inf,0.0
"frozenset({'weigth_of_list_we', 'has_zeros_True'})",frozenset({'vs_str_error'}),0.5,1.0,0.5,1.0,1.0,0.0,inf,0.0
"frozenset({'vs_str_error', 'has_zeros_True'})",frozenset({'weigth_of_list_we'}),0.5,1.0,0.5,1.0,1.0,0.0,inf,0.0
frozenset({'has_zeros_True'}),"frozenset({'weigth_of_list_we', 'vs_str_error'})",0.5,1.0,0.5,1.0,1.0,0.0,inf,0.0
"frozenset({'vs_str_error', 'more_positive_or_negative_e'})",frozenset({'is_sorted_True'}),0.5,0.5,0.5,1.0,2.0,0.25,inf,1.0
frozenset({'isEmpty_True'}),"frozenset({'weigth_of_list_we', 'vs_str_error'})",0.5,1.0,0.5,1.0,1.0,0.0,inf,0.0
"frozenset({'vs_str_error', 'has_zeros_True'})",frozenset({'is_sorted_True'}),0.5,0.5,0.5,1.0,2.0,0.25,inf,1.0
"frozenset({'vs_str_error', 'is_sorted_True'})",frozenset({'has_zeros_True'}),0.5,0.5,0.5,1.0,2.0,0.25,inf,1.0
"frozenset({'has_zeros_True', 'is_sorted_True'})",frozenset({'vs_str_error'}),0.5,1.0,0.5,1.0,1.0,0.0,inf,0.0
frozenset({'has_zeros_True'}),"frozenset({'vs_str_error', 'is_sorted_True'})",0.5,0.5,0.5,1.0,2.0,0.25,inf,1.0
frozenset({'is_sorted_True'}),"frozenset({'vs_str_error', 'has_zeros_True'})",0.5,0.5,0.5,1.0,2.0,0.25,inf,1.0
"frozenset({'vs_str_error', 'is_sorted_True'})",frozenset({'more_positive_or_negative_e'}),0.5,0.5,0.5,1.0,2.0,0.25,inf,1.0
"frozenset({'more_positive_or_negative_e', 'is_sorted_True'})","frozenset({'vs_str_error', 'has_zeros_True'})",0.5,0.5,0.5,1.0,2.0,0.25,inf,1.0
"frozenset({'vs_str_error', 'has_zeros_True', 'more_positive_or_negative_e'})",frozenset({'is_sorted_True'}),0.5,0.5,0.5,1.0,2.0,0.25,inf,1.0
"frozenset({'vs_str_error', 'has_zeros_True', 'is_sorted_True'})",frozenset({'more_positive_or_negative_e'}),0.5,0.5,0.5,1.0,2.0,0.25,inf,1.0
"frozenset({'vs_str_error', 'more_positive_or_negative_e', 'is_sorted_True'})",frozenset({'has_zeros_True'}),0.5,0.5,0.5,1.0,2.0,0.25,inf,1.0
"frozenset({'more_positive_or_negative_e', 'has_zeros_True', 'is_sorted_True'})",frozenset({'vs_str_error'}),0.5,1.0,0.5,1.0,1.0,0.0,inf,0.0
"frozenset({'vs_str_error', 'has_zeros_True'})","frozenset({'more_positive_or_negative_e', 'is_sorted_True'})",0.5,0.5,0.5,1.0,2.0,0.25,inf,1.0
"frozenset({'vs_str_error', 'more_positive_or_negative_e'})","frozenset({'has_zeros_True', 'is_sorted_True'})",0.5,0.5,0.5,1.0,2.0,0.25,inf,1.0
"frozenset({'more_positive_or_negative_e', 'has_zeros_True'})","frozenset({'vs_str_error', 'is_sorted_True'})",0.5,0.5,0.5,1.0,2.0,0.25,inf,1.0
"frozenset({'has_zeros_True', 'is_sorted_True'})","frozenset({'vs_str_error', 'more_positive_or_negative_e'})",0.5,0.5,0.5,1.0,2.0,0.25,inf,1.0
"frozenset({'more_positive_or_negative_e', 'is_sorted_True'})",frozenset({'vs_str_error'}),0.5,1.0,0.5,1.0,1.0,0.0,inf,0.0
frozenset({'more_positive_or_negative_e'}),frozenset({'vs_str_error'}),0.5,1.0,0.5,1.0,1.0,0.0,inf,0.0
frozenset({'more_positive_or_negative_e'}),"frozenset({'vs_str_error', 'is_sorted_True'})",0.5,0.5,0.5,1.0,2.0,0.25,inf,1.0
frozenset({'is_sorted_True'}),"frozenset({'vs_str_error', 'more_positive_or_negative_e'})",0.5,0.5,0.5,1.0,2.0,0.25,inf,1.0
"frozenset({'weigth_of_list_we', 'is_sorted_True'})",frozenset({'vs_str_error'}),0.5,1.0,0.5,1.0,1.0,0.0,inf,0.0
"frozenset({'vs_str_error', 'is_sorted_True'})",frozenset({'weigth_of_list_we'}),0.5,1.0,0.5,1.0,1.0,0.0,inf,0.0
frozenset({'is_sorted_True'}),"frozenset({'weigth_of_list_we', 'vs_str_error'})",0.5,1.0,0.5,1.0,1.0,0.0,inf,0.0
frozenset({'is_sorted_True'}),frozenset({'vs_str_error'}),0.5,1.0,0.5,1.0,1.0,0.0,inf,0.0
"frozenset({'weigth_of_list_we', 'more_positive_or_negative_e'})",frozenset({'vs_str_error'}),0.5,1.0,0.5,1.0,1.0,0.0,inf,0.0
"frozenset({'vs_str_error', 'more_positive_or_negative_e'})",frozenset({'weigth_of_list_we'}),0.5,1.0,0.5,1.0,1.0,0.0,inf,0.0
frozenset({'more_positive_or_negative_e'}),"frozenset({'weigth_of_list_we', 'vs_str_error'})",0.5,1.0,0.5,1.0,1.0,0.0,inf,0.0
