antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
['weigth_of_list_wp'],['vs_str_Violate'],0.46875,0.3125,0.171875,0.36666666666666664,1.1733333333333333,0.025390625,1.0855263157894737,0.27807486631016043
['has_duplicates_True'],['vs_str_Violate'],0.40625,0.3125,0.15625,0.38461538461538464,1.2307692307692308,0.029296875,1.1171875,0.3157894736842105
['weigth_of_list_wn'],['vs_str_Violate'],0.40625,0.3125,0.140625,0.34615384615384615,1.1076923076923078,0.013671875,1.0514705882352942,0.16374269005847952
['has_zeros_True'],['vs_str_Violate'],0.375,0.3125,0.125,0.3333333333333333,1.0666666666666667,0.0078125,1.0312499999999998,0.1
['more_positive_or_negative_p'],['vs_str_Violate'],0.34375,0.3125,0.125,0.36363636363636365,1.1636363636363636,0.017578125,1.0803571428571428,0.21428571428571427
