antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
['has_zeros_True'],['vs_str_Violate'],0.38181818181818183,0.2909090909090909,0.12727272727272726,0.33333333333333326,1.145833333333333,0.016198347107438005,1.0636363636363635,0.20588235294117632
['has_duplicates_True'],['vs_str_Violate'],0.4,0.2909090909090909,0.12727272727272726,0.3181818181818181,1.0937499999999998,0.010909090909090896,1.04,0.1428571428571427
['more_positive_or_negative_e'],['vs_str_Violate'],0.34545454545454546,0.2909090909090909,0.10909090909090909,0.3157894736842105,1.0855263157894737,0.008595041322314048,1.0363636363636364,0.12037037037037036
['more_positive_or_negative_p'],['vs_str_Violate'],0.32727272727272727,0.2909090909090909,0.12727272727272726,0.38888888888888884,1.3368055555555554,0.03206611570247933,1.1603305785123965,0.3745173745173745
['weigth_of_list_wp'],['vs_str_Violate'],0.5636363636363636,0.2909090909090909,0.2909090909090909,0.5161290322580645,1.7741935483870968,0.12694214876033058,1.4654545454545453,1.0
"['has_zeros_True', 'weigth_of_list_wp']",['vs_str_Violate'],0.23636363636363636,0.2909090909090909,0.12727272727272726,0.5384615384615384,1.8509615384615385,0.058512396694214874,1.5363636363636364,0.6020408163265306
"['has_duplicates_True', 'weigth_of_list_wp']",['vs_str_Violate'],0.23636363636363636,0.2909090909090909,0.12727272727272726,0.5384615384615384,1.8509615384615385,0.058512396694214874,1.5363636363636364,0.6020408163265306
"['more_positive_or_negative_e', 'weigth_of_list_wp']",['vs_str_Violate'],0.2,0.2909090909090909,0.10909090909090909,0.5454545454545454,1.875,0.050909090909090904,1.5599999999999998,0.5833333333333333
"['more_positive_or_negative_p', 'weigth_of_list_wp']",['vs_str_Violate'],0.21818181818181817,0.2909090909090909,0.12727272727272726,0.5833333333333333,2.005208333333333,0.06380165289256198,1.7018181818181815,0.6411960132890365
