antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
['has_zeros_True'],['vs_str_Violate'],0.36363636363636365,0.7090909090909091,0.2545454545454545,0.7,0.9871794871794871,-0.0033057851239669533,0.9696969696969695,-0.020000000000000063
['has_duplicates_True'],['vs_str_Violate'],0.4,0.7090909090909091,0.2909090909090909,0.7272727272727272,1.0256410256410255,0.007272727272727264,1.0666666666666662,0.04166666666666662
['is_sorted_True'],['vs_str_Violate'],0.32727272727272727,0.7090909090909091,0.2,0.6111111111111112,0.8618233618233618,-0.03206611570247933,0.7480519480519481,-0.19246031746031744
['more_positive_or_negative_e'],['vs_str_Violate'],0.2727272727272727,0.7090909090909091,0.23636363636363636,0.8666666666666667,1.2222222222222223,0.042975206611570255,2.181818181818182,0.25000000000000006
['more_positive_or_negative_n'],['vs_str_Violate'],0.36363636363636365,0.7090909090909091,0.23636363636363636,0.65,0.9166666666666666,-0.021487603305785113,0.8311688311688312,-0.12499999999999992
['more_positive_or_negative_p'],['vs_str_Violate'],0.34545454545454546,0.7090909090909091,0.23636363636363636,0.6842105263157895,0.9649122807017544,-0.008595041322314062,0.9212121212121213,-0.052631578947368494
['weigth_of_list_we'],['vs_str_Violate'],0.14545454545454545,0.7090909090909091,0.10909090909090909,0.75,1.0576923076923077,0.005950413223140494,1.1636363636363636,0.06382978723404253
['weigth_of_list_wn'],['vs_str_Violate'],0.41818181818181815,0.7090909090909091,0.2727272727272727,0.6521739130434783,0.9197324414715718,-0.023801652892561975,0.8363636363636363,-0.1304347826086956
['weigth_of_list_wp'],['vs_str_Violate'],0.43636363636363634,0.7090909090909091,0.32727272727272727,0.75,1.0576923076923077,0.01785123966942148,1.1636363636363636,0.09677419354838705
"['has_duplicates_True', 'has_zeros_True']",['vs_str_Violate'],0.14545454545454545,0.7090909090909091,0.10909090909090909,0.75,1.0576923076923077,0.005950413223140494,1.1636363636363636,0.06382978723404253
"['weigth_of_list_wp', 'has_zeros_True']",['vs_str_Violate'],0.18181818181818182,0.7090909090909091,0.14545454545454545,0.7999999999999999,1.1282051282051282,0.01652892561983471,1.454545454545454,0.1388888888888889
"['has_duplicates_True', 'more_positive_or_negative_n']",['vs_str_Violate'],0.16363636363636364,0.7090909090909091,0.10909090909090909,0.6666666666666666,0.94017094017094,-0.006942148760330585,0.8727272727272726,-0.07070707070707079
"['has_duplicates_True', 'more_positive_or_negative_p']",['vs_str_Violate'],0.16363636363636364,0.7090909090909091,0.10909090909090909,0.6666666666666666,0.94017094017094,-0.006942148760330585,0.8727272727272726,-0.07070707070707079
"['weigth_of_list_wp', 'has_duplicates_True']",['vs_str_Violate'],0.18181818181818182,0.7090909090909091,0.12727272727272726,0.7,0.9871794871794871,-0.0016528925619834767,0.9696969696969695,-0.015625000000000052
"['is_sorted_True', 'weigth_of_list_wp']",['vs_str_Violate'],0.14545454545454545,0.7090909090909091,0.10909090909090909,0.75,1.0576923076923077,0.005950413223140494,1.1636363636363636,0.06382978723404253
"['weigth_of_list_wp', 'more_positive_or_negative_e']",['vs_str_Violate'],0.10909090909090909,0.7090909090909091,0.10909090909090909,1.0,1.4102564102564101,0.03173553719008264,inf,0.32653061224489793
"['weigth_of_list_wp', 'more_positive_or_negative_p']",['vs_str_Violate'],0.23636363636363636,0.7090909090909091,0.12727272727272726,0.5384615384615384,0.7593688362919132,-0.040330578512396714,0.6303030303030303,-0.29326923076923095
