antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
['weigth_of_list_wp'],['vs_str_No-violate'],0.4318181818181818,0.9090909090909091,0.4090909090909091,0.9473684210526316,1.0421052631578949,0.016528925619834767,1.7272727272727297,0.07111111111111135
['weigth_of_list_wn'],['vs_str_No-violate'],0.38636363636363635,0.9090909090909091,0.36363636363636365,0.9411764705882354,1.035294117647059,0.012396694214876047,1.5454545454545485,0.055555555555555615
['has_zeros_True'],['vs_str_No-violate'],0.36363636363636365,0.9090909090909091,0.3409090909090909,0.9374999999999999,1.03125,0.01033057851239666,1.4545454545454524,0.047619047619047464
['has_duplicates_True'],['vs_str_No-violate'],0.36363636363636365,0.9090909090909091,0.36363636363636365,1.0,1.1,0.03305785123966942,inf,0.14285714285714285
['more_positive_or_negative_n'],['vs_str_No-violate'],0.3409090909090909,0.9090909090909091,0.3181818181818182,0.9333333333333333,1.0266666666666666,0.008264462809917383,1.3636363636363644,0.039408866995074024
['more_positive_or_negative_e'],['vs_str_No-violate'],0.3181818181818182,0.9090909090909091,0.29545454545454547,0.9285714285714286,1.0214285714285716,0.006198347107438051,1.2727272727272738,0.030769230769230937
['more_positive_or_negative_p'],['vs_str_No-violate'],0.3181818181818182,0.9090909090909091,0.29545454545454547,0.9285714285714286,1.0214285714285716,0.006198347107438051,1.2727272727272738,0.030769230769230937
"['weigth_of_list_wp', 'has_zeros_True']",['vs_str_No-violate'],0.18181818181818182,0.9090909090909091,0.18181818181818182,1.0,1.1,0.01652892561983471,inf,0.1111111111111111
"['weigth_of_list_wn', 'has_zeros_True']",['vs_str_No-violate'],0.1590909090909091,0.9090909090909091,0.1590909090909091,1.0,1.1,0.01446280991735538,inf,0.10810810810810816
"['weigth_of_list_wn', 'has_duplicates_True']",['vs_str_No-violate'],0.1590909090909091,0.9090909090909091,0.1590909090909091,1.0,1.1,0.01446280991735538,inf,0.10810810810810816
"['weigth_of_list_wp', 'has_duplicates_True']",['vs_str_No-violate'],0.1590909090909091,0.9090909090909091,0.1590909090909091,1.0,1.1,0.01446280991735538,inf,0.10810810810810816
"['has_duplicates_True', 'has_zeros_True']",['vs_str_No-violate'],0.13636363636363635,0.9090909090909091,0.13636363636363635,1.0,1.1,0.012396694214876033,inf,0.10526315789473685
"['weigth_of_list_wp', 'more_positive_or_negative_e']",['vs_str_No-violate'],0.13636363636363635,0.9090909090909091,0.13636363636363635,1.0,1.1,0.012396694214876033,inf,0.10526315789473685
"['has_duplicates_True', 'more_positive_or_negative_n']",['vs_str_No-violate'],0.13636363636363635,0.9090909090909091,0.13636363636363635,1.0,1.1,0.012396694214876033,inf,0.10526315789473685
"['has_duplicates_True', 'more_positive_or_negative_p']",['vs_str_No-violate'],0.13636363636363635,0.9090909090909091,0.13636363636363635,1.0,1.1,0.012396694214876033,inf,0.10526315789473685
"['weigth_of_list_wn', 'more_positive_or_negative_e']",['vs_str_No-violate'],0.11363636363636363,0.9090909090909091,0.11363636363636363,1.0,1.1,0.010330578512396701,inf,0.10256410256410264
"['more_positive_or_negative_p', 'has_zeros_True']",['vs_str_No-violate'],0.11363636363636363,0.9090909090909091,0.11363636363636363,1.0,1.1,0.010330578512396701,inf,0.10256410256410264
"['more_positive_or_negative_n', 'has_zeros_True']",['vs_str_No-violate'],0.11363636363636363,0.9090909090909091,0.11363636363636363,1.0,1.1,0.010330578512396701,inf,0.10256410256410264
"['weigth_of_list_wp', 'more_positive_or_negative_n']",['vs_str_No-violate'],0.11363636363636363,0.9090909090909091,0.11363636363636363,1.0,1.1,0.010330578512396701,inf,0.10256410256410264
